2022-01-03,4120,JFK,BER,06:35-05:00,420
2022-01-03,4121,JFK,BER,14:35-05:00,420
2022-01-03,5010,JFK,LAX,03:43-05:00,180
2022-01-03,5110,LAX,JFK,06:43-08:00,180
2022-01-04,1010,TLV,MAD,08:31+02:00,330
2022-01-04,1011,TLV,MAD,16:31+02:00,330
2022-01-04,1020,TLV,BER,06:35+02:00,300
2022-01-04,1030,TLV,ROM,08:35+02:00,270
2022-01-04,1110,MAD,TLV,06:31Z,300
2022-01-04,1111,MAD,TLV,14:31Z,300
2022-01-04,1120,BER,TLV,08:35Z,300
2022-01-04,1130,ROM,TLV,06:35Z,270
2022-01-04,2020,MAD,MEX,19:31Z,420
2022-01-04,2021,MAD,MEX,14:31Z,420
2022-01-04,2120,MEX,MAD,19:31-05:00,420
2022-01-04,2121,MEX,MAD,14:31-05:00,420
2022-01-04,3010,MEX,JFK,08:35-05:00,120
2022-01-04,3011,MEX,JFK,12:35-05:00,120
2022-01-04,3012,MEX,JFK,17:35-05:00,120
2022-01-04,3013,MEX,JFK,21:35-05:00,120
2022-01-04,3020,MEX,LAX,08:35-05:00,240
2022-01-04,3021,MEX,LAX,16:35-05:00,240
2022-01-04,3110,JFK,MEX,08:35-05:00,120
2022-01-04,3111,JFK,MEX,12:35-05:00,120
2022-01-04,3112,JFK,MEX,17:35-05:00,120
2022-01-04,3113,JFK,MEX,21:35-05:00,120
2022-01-04,3120,LAX,MEX,08:35-08:00,240
2022-01-04,3121,LAX,MEX,16:35-08:00,240
2022-01-04,4010,BER,PAR,13:35Z,90
2022-01-04,4030,BER,ROM,06:35Z,90
2022-01-04,4020,BER,JFK,06:35Z,450
2022-01-04,4021,BER,JFK,14:35Z,450
2022-01-04,4110,PAR,BER,13:35Z,90
2022-01-04,4130,ROM,BER,06:35Z,90
2022-01-04,4120,JFK,BER,06:35-05:00,420
2022-01-04,4121,JFK,BER,14:35-05:00,420
2022-01-04,5010,JFK,LAX,03:43-05:00,180
2022-01-04,5110,LAX,JFK,06:43-08:00,180
2022-01-05,1010,TLV,MAD,08:31+02:00,330
2022-01-05,1011,TLV,MAD,16:31+02:00,330
2022-01-05,1020,TLV,BER,06:35+02:00,300
2022-01-05,1030,TLV,ROM,08:35+02:00,270
2022-01-05,1110,MAD,TLV,06:31Z,300
2022-01-05,1111,MAD,TLV,14:31Z,300
2022-01-05,1120,BER,TLV,08:35Z,300
2022-01-05,1130,ROM,TLV,06:35Z,270
2022-01-05,2020,MAD,MEX,19:31Z,420
2022-01-05,2021,MAD,MEX,14:31Z,420
2022-01-05,2120,MEX,MAD,19:31-05:00,420
2022-01-05,2121,MEX,MAD,14:31-05:00,420
2022-01-05,3010,MEX,JFK,08:35-05:00,120
2022-01-05,3011,MEX,JFK,12:35-05:00,120
2022-01-05,3012,MEX,JFK,17:35-05:00,120
2022-01-05,3013,MEX,JFK,21:35-05:00,120
2022-01-05,3020,MEX,LAX,08:35-05:00,240
2022-01-05,3021,MEX,LAX,16:35-05:00,240
2022-01-05,3110,JFK,MEX,08:35-05:00,120
2022-01-05,3111,JFK,MEX,12:35-05:00,120
2022-01-05,3112,JFK,MEX,17:35-05:00,120
2022-01-05,3113,JFK,MEX,21:35-05:00,120
2022-01-05,3120,LAX,MEX,08:35-08:00,240
2022-01-05,3121,LAX,MEX,16:35-08:00,240
2022-01-05,4010,BER,PAR,13:35Z,90
2022-01-05,4030,BER,ROM,06:35Z,90
2022-01-05,4020,BER,JFK,06:35Z,450
2022-01-05,4021,BER,JFK,14:35Z,450
2022-01-05,4110,PAR,BER,13:35Z,90
2022-01-05,4130,ROM,BER,06:35Z,90
2022-01-05,4120,JFK,BER,06:35-05:00,420
2022-01-05,4121,JFK,BER,14:35-05:00,420
2022-01-05,5010,JFK,LAX,03:43-05:00,180
2022-01-05,5110,LAX,JFK,06:43-08:00,180
2022-01-06,1010,TLV,MAD,08:31+02:00,330
2022-01-06,1011,TLV,MAD,16:31+02:00,330
2022-01-06,1020,TLV,BER,06:35+02:00,300
2022-01-06,1030,TLV,ROM,08:35+02:00,270
2022-01-06,1110,MAD,TLV,06:31Z,300
2022-01-06,1111,MAD,TLV,14:31Z,300
2022-01-06,1120,BER,TLV,08:35Z,300
2022-01-06,1130,ROM,TLV,06:35Z,270
2022-01-06,2020,MAD,MEX,19:31Z,420
2022-01-06,2021,MAD,MEX,14:31Z,420
2022-01-06,2120,MEX,MAD,19:31-05:00,420
2022-01-06,2121,MEX,MAD,14:31-05:00,420
2022-01-06,3010,MEX,JFK,08:35-05:00,120
2022-01-06,3011,MEX,JFK,12:35-05:00,120
2022-01-06,3012,MEX,JFK,17:35-05:00,120
2022-01-06,3013,MEX,JFK,21:35-05:00,120
2022-01-06,3020,MEX,LAX,08:35-05:00,240
2022-01-06,3021,MEX,LAX,16:35-05:00,240
2022-01-06,3110,JFK,MEX,08:35-05:00,120
2022-01-06,3111,JFK,MEX,12:35-05:00,120
2022-01-06,3112,JFK,MEX,17:35-05:00,120
2022-01-06,3113,JFK,MEX,21:35-05:00,120
2022-01-06,3120,LAX,MEX,08:35-08:00,240
2022-01-06,3121,LAX,MEX,16:35-08:00,240
2022-01-06,4010,BER,PAR,13:35Z,90
2022-01-06,4030,BER,ROM,06:35Z,90
2022-01-06,4020,BER,JFK,06:35Z,450
2022-01-06,4021,BER,JFK,14:35Z,450
2022-01-06,4110,PAR,BER,13:35Z,90
2022-01-06,4130,ROM,BER,06:35Z,90
2022-01-06,4120,JFK,BER,06:35-05:00,420
2022-01-06,4121,JFK,BER,14:35-05:00,420
2022-01-06,5010,JFK,LAX,03:43-05:00,180
2022-01-06,5110,LAX,JFK,06:43-08:00,180
2022-01-07,1010,TLV,MAD,08:31+02:00,330
2022-01-07,1011,TLV,MAD,16:31+02:00,330
2022-01-07,1020,TLV,BER,06:35+02:00,300
2022-01-07,1030,TLV,ROM,08:35+02:00,270
2022-01-07,1110,MAD,TLV,06:31Z,300
2022-01-07,1111,MAD,TLV,14:31Z,300
2022-01-07,1120,BER,TLV,08:35Z,300
2022-01-07,1130,ROM,TLV,06:35Z,270
2022-01-07,2020,MAD,MEX,19:31Z,420
2022-01-07,2021,MAD,MEX,14:31Z,420
2022-01-07,2120,MEX,MAD,19:31-05:00,420
2022-01-07,2121,MEX,MAD,14:31-05:00,420
2022-01-07,3010,MEX,JFK,08:35-05:00,120
2022-01-07,3011,MEX,JFK,12:35-05:00,120
2022-01-07,3012,MEX,JFK,17:35-05:00,120
2022-01-07,3013,MEX,JFK,21:35-05:00,120
2022-01-07,3020,MEX,LAX,08:35-05:00,240
2022-01-07,3021,MEX,LAX,16:35-05:00,240
2022-01-07,3110,JFK,MEX,08:35-05:00,120
2022-01-07,3111,JFK,MEX,12:35-05:00,120
2022-01-07,3112,JFK,MEX,17:35-05:00,120
2022-01-07,3113,JFK,MEX,21:35-05:00,120
2022-01-07,3120,LAX,MEX,08:35-08:00,240
2022-01-07,3121,LAX,MEX,16:35-08:00,240
2022-01-07,4010,BER,PAR,13:35Z,90
2022-01-07,4030,BER,ROM,06:35Z,90
2022-01-07,4020,BER,JFK,06:35Z,450
2022-01-07,4021,BER,JFK,14:35Z,450
2022-01-07,4110,PAR,BER,13:35Z,90
2022-01-07,4130,ROM,BER,06:35Z,90
2022-01-07,4120,JFK,BER,06:35-05:00,420
2022-01-07,4121,JFK,BER,14:35-05:00,420
2022-01-07,5010,JFK,LAX,03:43-05:00,180
2022-01-07,5110,LAX,JFK,06:43-08:00,180
2022-01-08,1010,TLV,MAD,08:31+02:00,330
2022-01-08,1011,TLV,MAD,16:31+02:00,330
2022-01-08,1020,TLV,BER,06:35+02:00,300
2022-01-08,1030,TLV,ROM,08:35+02:00,270
2022-01-08,1110,MAD,TLV,06:31Z,300
2022-01-08,1111,MAD,TLV,14:31Z,300
2022-01-08,1120,BER,TLV,08:35Z,300
2022-01-08,1130,ROM,TLV,06:35Z,270
2022-01-08,2020,MAD,MEX,19:31Z,420
2022-01-08,2021,MAD,MEX,14:31Z,420
2022-01-08,2120,MEX,MAD,19:31-05:00,420
2022-01-08,2121,MEX,MAD,14:31-05:00,420
2022-01-08,3010,MEX,JFK,08:35-05:00,120
2022-01-08,3011,MEX,JFK,12:35-05:00,120
2022-01-08,3012,MEX,JFK,17:35-05:00,120
2022-01-08,3013,MEX,JFK,21:35-05:00,120
2022-01-08,3020,MEX,LAX,08:35-05:00,240
2022-01-08,3021,MEX,LAX,16:35-05:00,240
2022-01-08,3110,JFK,MEX,08:35-05:00,120
2022-01-08,3111,JFK,MEX,12:35-05:00,120
2022-01-08,3112,JFK,MEX,17:35-05:00,120
2022-01-08,3113,JFK,MEX,21:35-05:00,120
2022-01-08,3120,LAX,MEX,08:35-08:00,240
2022-01-08,3121,LAX,MEX,16:35-08:00,240
2022-01-08,4010,BER,PAR,13:35Z,90
2022-01-08,4030,BER,ROM,06:35Z,90
2022-01-08,4020,BER,JFK,06:35Z,450
2022-01-08,4021,BER,JFK,14:35Z,450
2022-01-08,4110,PAR,BER,13:35Z,90
2022-01-08,4130,ROM,BER,06:35Z,90
2022-01-08,4120,JFK,BER,06:35-05:00,420
2022-01-08,4121,JFK,BER,14:35-05:00,420
2022-01-08,5010,JFK,LAX,03:43-05:00,180
2022-01-08,5110,LAX,JFK,06:43-08:00,180
2022-01-09,1010,TLV,MAD,08:31+02:00,330
2022-01-09,1011,TLV,MAD,16:31+02:00,330
2022-01-09,1020,TLV,BER,06:35+02:00,300
2022-01-09,1030,TLV,ROM,08:35+02:00,270
2022-01-09,1110,MAD,TLV,06:31Z,300
2022-01-09,1111,MAD,TLV,14:31Z,300
2022-01-09,1120,BER,TLV,08:35Z,300
2022-01-09,1130,ROM,TLV,06:35Z,270
2022-01-09,2020,MAD,MEX,19:31Z,420
2022-01-09,2021,MAD,MEX,14:31Z,420
2022-01-09,2120,MEX,MAD,19:31-05:00,420
2022-01-09,2121,MEX,MAD,14:31-05:00,420
2022-01-09,3010,MEX,JFK,08:35-05:00,120
2022-01-09,3011,MEX,JFK,12:35-05:00,120
2022-01-09,3012,MEX,JFK,17:35-05:00,120
2022-01-09,3013,MEX,JFK,21:35-05:00,120
2022-01-09,3020,MEX,LAX,08:35-05:00,240
2022-01-09,3021,MEX,LAX,16:35-05:00,240
2022-01-09,3110,JFK,MEX,08:35-05:00,120
2022-01-09,3111,JFK,MEX,12:35-05:00,120
2022-01-09,3112,JFK,MEX,17:35-05:00,120
2022-01-09,3113,JFK,MEX,21:35-05:00,120
2022-01-09,3120,LAX,MEX,08:35-08:00,240
2022-01-09,3121,LAX,MEX,16:35-08:00,240
2022-01-09,4010,BER,PAR,13:35Z,90
2022-01-09,4030,BER,ROM,06:35Z,90
2022-01-09,4020,BER,JFK,06:35Z,450
2022-01-09,4021,BER,JFK,14:35Z,450
2022-01-09,4110,PAR,BER,13:35Z,90
2022-01-09,4130,ROM,BER,06:35Z,90
2022-01-09,4120,JFK,BER,06:35-05:00,420
2022-01-09,4121,JFK,BER,14:35-05:00,420
2022-01-09,5010,JFK,LAX,03:43-05:00,180
2022-01-09,5110,LAX,JFK,06:43-08:00,180
2022-01-10,1010,TLV,MAD,08:31+02:00,330
2022-01-10,1011,TLV,MAD,16:31+02:00,330
2022-01-10,1020,TLV,BER,06:35+02:00,300
2022-01-10,1030,TLV,ROM,08:35+02:00,270
2022-01-10,1110,MAD,TLV,06:31Z,300
2022-01-10,1111,MAD,TLV,14:31Z,300
2022-01-10,1120,BER,TLV,08:35Z,300
2022-01-10,1130,ROM,TLV,06:35Z,270
2022-01-10,2020,MAD,MEX,19:31Z,420
2022-01-10,2021,MAD,MEX,14:31Z,420
2022-01-10,2120,MEX,MAD,19:31-05:00,420
2022-01-10,2121,MEX,MAD,14:31-05:00,420
2022-01-10,3010,MEX,JFK,08:35-05:00,120
2022-01-10,3011,MEX,JFK,12:35-05:00,120
2022-01-10,3012,MEX,JFK,17:35-05:00,120
2022-01-10,3013,MEX,JFK,21:35-05:00,120
2022-01-10,3020,MEX,LAX,08:35-05:00,240
2022-01-10,3021,MEX,LAX,16:35-05:00,240
2022-01-10,3110,JFK,MEX,08:35-05:00,120
2022-01-10,3111,JFK,MEX,12:35-05:00,120
2022-01-10,3112,JFK,MEX,17:35-05:00,120
2022-01-10,3113,JFK,MEX,21:35-05:00,120
2022-01-10,3120,LAX,MEX,08:35-08:00,240
2022-01-10,3121,LAX,MEX,16:35-08:00,240
2022-01-10,4010,BER,PAR,13:35Z,90
2022-01-10,4030,BER,ROM,06:35Z,90
2022-01-10,4020,BER,JFK,06:35Z,450
2022-01-10,4021,BER,JFK,14:35Z,450
2022-01-10,4110,PAR,BER,13:35Z,90
2022-01-10,4130,ROM,BER,06:35Z,90
2022-01-10,4120,JFK,BER,06:35-05:00,420
2022-01-10,4121,JFK,BER,14:35-05:00,420
2022-01-10,5010,JFK,LAX,03:43-05:00,180
2022-01-10,5110,LAX,JFK,06:43-08:00,180
2022-01-11,1010,TLV,MAD,08:31+02:00,330
2022-01-11,1011,TLV,MAD,16:31+02:00,330
2022-01-11,1020,TLV,BER,06:35+02:00,300
2022-01-11,1030,TLV,ROM,08:35+02:00,270
2022-01-11,1110,MAD,TLV,06:31Z,300
2022-01-11,1111,MAD,TLV,14:31Z,300
2022-01-11,1120,BER,TLV,08:35Z,300
2022-01-11,1130,ROM,TLV,06:35Z,270
2022-01-11,2020,MAD,MEX,19:31Z,420
2022-01-11,2021,MAD,MEX,14:31Z,420
2022-01-11,2120,MEX,MAD,19:31-05:00,420
2022-01-11,2121,MEX,MAD,14:31-05:00,420
2022-01-11,3010,MEX,JFK,08:35-05:00,120
2022-01-11,3011,MEX,JFK,12:35-05:00,120
2022-01-11,3012,MEX,JFK,17:35-05:00,120
2022-01-11,3013,MEX,JFK,21:35-05:00,120
2022-01-11,3020,MEX,LAX,08:35-05:00,240
2022-01-11,3021,MEX,LAX,16:35-05:00,240
2022-01-11,3110,JFK,MEX,08:35-05:00,120
2022-01-11,3111,JFK,MEX,12:35-05:00,120
2022-01-11,3112,JFK,MEX,17:35-05:00,120
2022-01-11,3113,JFK,MEX,21:35-05:00,120
2022-01-11,3120,LAX,MEX,08:35-08:00,240
2022-01-11,3121,LAX,MEX,16:35-08:00,240
2022-01-11,4010,BER,PAR,13:35Z,90
2022-01-11,4030,BER,ROM,06:35Z,90
2022-01-11,4020,BER,JFK,06:35Z,450
2022-01-11,4021,BER,JFK,14:35Z,450
2022-01-11,4110,PAR,BER,13:35Z,90
2022-01-11,4130,ROM,BER,06:35Z,90
2022-01-11,4120,JFK,BER,06:35-05:00,420
2022-01-11,4121,JFK,BER,14:35-05:00,420
2022-01-11,5010,JFK,LAX,03:43-05:00,180
2022-01-11,5110,LAX,JFK,06:43-08:00,180
2022-01-12,1010,TLV,MAD,08:31+02:00,330
2022-01-12,1011,TLV,MAD,16:31+02:00,330
2022-01-12,1020,TLV,BER,06:35+02:00,300
2022-01-12,1030,TLV,ROM,08:35+02:00,270
2022-01-12,1110,MAD,TLV,06:31Z,300
2022-01-12,1111,MAD,TLV,14:31Z,300
2022-01-12,1120,BER,TLV,08:35Z,300
2022-01-12,1130,ROM,TLV,06:35Z,270
2022-01-12,2020,MAD,MEX,19:31Z,420
2022-01-12,2021,MAD,MEX,14:31Z,420
2022-01-12,2120,MEX,MAD,19:31-05:00,420
2022-01-12,2121,MEX,MAD,14:31-05:00,420
2022-01-12,3010,MEX,JFK,08:35-05:00,120
2022-01-12,3011,MEX,JFK,12:35-05:00,120
2022-01-12,3012,MEX,JFK,17:35-05:00,120
2022-01-12,3013,MEX,JFK,21:35-05:00,120
2022-01-12,3020,MEX,LAX,08:35-05:00,240
2022-01-12,3021,MEX,LAX,16:35-05:00,240
2022-01-12,3110,JFK,MEX,08:35-05:00,120
2022-01-12,3111,JFK,MEX,12:35-05:00,120
2022-01-12,3112,JFK,MEX,17:35-05:00,120
2022-01-12,3113,JFK,MEX,21:35-05:00,120
2022-01-12,3120,LAX,MEX,08:35-08:00,240
2022-01-12,3121,LAX,MEX,16:35-08:00,240
2022-01-12,4010,BER,PAR,13:35Z,90
2022-01-12,4030,BER,ROM,06:35Z,90
2022-01-12,4020,BER,JFK,06:35Z,450
2022-01-12,4021,BER,JFK,14:35Z,450
2022-01-12,4110,PAR,BER,13:35Z,90
2022-01-12,4130,ROM,BER,06:35Z,90
2022-01-12,4120,JFK,BER,06:35-05:00,420
2022-01-12,4121,JFK,BER,14:35-05:00,420
2022-01-12,5010,JFK,LAX,03:43-05:00,180
2022-01-12,5110,LAX,JFK,06:43-08:00,180
2022-01-13,1010,TLV,MAD,08:31+02:00,330
2022-01-13,1011,TLV,MAD,16:31+02:00,330
2022-01-13,1020,TLV,BER,06:35+02:00,300
2022-01-13,1030,TLV,ROM,08:35+02:00,270
2022-01-13,1110,MAD,TLV,06:31Z,300
2022-01-13,1111,MAD,TLV,14:31Z,300
2022-01-13,1120,BER,TLV,08:35Z,300
2022-01-13,1130,ROM,TLV,06:35Z,270
2022-01-13,2020,MAD,MEX,19:31Z,420
2022-01-13,2021,MAD,MEX,14:31Z,420
2022-01-13,2120,MEX,MAD,19:31-05:00,420
2022-01-13,2121,MEX,MAD,14:31-05:00,420
2022-01-13,3010,MEX,JFK,08:35-05:00,120
2022-01-13,3011,MEX,JFK,12:35-05:00,120
2022-01-13,3012,MEX,JFK,17:35-05:00,120
2022-01-13,3013,MEX,JFK,21:35-05:00,120
2022-01-13,3020,MEX,LAX,08:35-05:00,240
2022-01-13,3021,MEX,LAX,16:35-05:00,240
2022-01-13,3110,JFK,MEX,08:35-05:00,120
2022-01-13,3111,JFK,MEX,12:35-05:00,120
2022-01-13,3112,JFK,MEX,17:35-05:00,120
2022-01-13,3113,JFK,MEX,21:35-05:00,120
2022-01-13,3120,LAX,MEX,08:35-08:00,240
2022-01-13,3121,LAX,MEX,16:35-08:00,240
2022-01-13,4010,BER,PAR,13:35Z,90
2022-01-13,4030,BER,ROM,06:35Z,90
2022-01-13,4020,BER,JFK,06:35Z,450
2022-01-13,4021,BER,JFK,14:35Z,450
2022-01-13,4110,PAR,BER,13:35Z,90
2022-01-13,4130,ROM,BER,06:35Z,90
2022-01-13,4120,JFK,BER,06:35-05:00,420
2022-01-13,4121,JFK,BER,14:35-05:00,420
2022-01-13,5010,JFK,LAX,03:43-05:00,180
2022-01-13,5110,LAX,JFK,06:43-08:00,180
2022-01-14,1010,TLV,MAD,08:31+02:00,330
2022-01-14,1011,TLV,MAD,16:31+02:00,330
2022-01-14,1020,TLV,BER,06:35+02:00,300
2022-01-14,1030,TLV,ROM,08:35+02:00,270
2022-01-14,1110,MAD,TLV,06:31Z,300
2022-01-14,1111,MAD,TLV,14:31Z,300
2022-01-14,1120,BER,TLV,08:35Z,300
2022-01-14,1130,ROM,TLV,06:35Z,270
2022-01-14,2020,MAD,MEX,19:31Z,420
2022-01-14,2021,MAD,MEX,14:31Z,420
2022-01-14,2120,MEX,MAD,19:31-05:00,420
2022-01-14,2121,MEX,MAD,14:31-05:00,420
2022-01-14,3010,MEX,JFK,08:35-05:00,120
2022-01-14,3011,MEX,JFK,12:35-05:00,120
2022-01-14,3012,MEX,JFK,17:35-05:00,120
2022-01-14,3013,MEX,JFK,21:35-05:00,120
2022-01-14,3020,MEX,LAX,08:35-05:00,240
2022-01-14,3021,MEX,LAX,16:35-05:00,240
2022-01-14,3110,JFK,MEX,08:35-05:00,120
2022-01-14,3111,JFK,MEX,12:35-05:00,120
2022-01-14,3112,JFK,MEX,17:35-05:00,120
2022-01-14,3113,JFK,MEX,21:35-05:00,120
2022-01-14,3120,LAX,MEX,08:35-08:00,240
2022-01-14,3121,LAX,MEX,16:35-08:00,240
2022-01-14,4010,BER,PAR,13:35Z,90
2022-01-14,4030,BER,ROM,06:35Z,90
2022-01-14,4020,BER,JFK,06:35Z,450
2022-01-14,4021,BER,JFK,14:35Z,450
2022-01-14,4110,PAR,BER,13:35Z,90
2022-01-14,4130,ROM,BER,06:35Z,90
2022-01-14,4120,JFK,BER,06:35-05:00,420
2022-01-14,4121,JFK,BER,14:35-05:00,420
2022-01-14,5010,JFK,LAX,03:43-05:00,180
2022-01-14,5110,LAX,JFK,06:43-08:00,180
2022-01-15,1010,TLV,MAD,08:31+02:00,330
2022-01-15,1011,TLV,MAD,16:31+02:00,330
2022-01-15,1020,TLV,BER,06:35+02:00,300
2022-01-15,1030,TLV,ROM,08:35+02:00,270
2022-01-15,1110,MAD,TLV,06:31Z,300
2022-01-15,1111,MAD,TLV,14:31Z,300
2022-01-15,1120,BER,TLV,08:35Z,300
2022-01-15,1130,ROM,TLV,06:35Z,270
2022-01-15,2020,MAD,MEX,19:31Z,420
2022-01-15,2021,MAD,MEX,14:31Z,420
2022-01-15,2120,MEX,MAD,19:31-05:00,420
2022-01-15,2121,MEX,MAD,14:31-05:00,420
2022-01-15,3010,MEX,JFK,08:35-05:00,120
2022-01-15,3011,MEX,JFK,12:35-05:00,120
2022-01-15,3012,MEX,JFK,17:35-05:00,120
2022-01-15,3013,MEX,JFK,21:35-05:00,120
2022-01-15,3020,MEX,LAX,08:35-05:00,240
2022-01-15,3021,MEX,LAX,16:35-05:00,240
2022-01-15,3110,JFK,MEX,08:35-05:00,120
2022-01-15,3111,JFK,MEX,12:35-05:00,120
2022-01-15,3112,JFK,MEX,17:35-05:00,120
2022-01-15,3113,JFK,MEX,21:35-05:00,120
2022-01-15,3120,LAX,MEX,08:35-08:00,240
2022-01-15,3121,LAX,MEX,16:35-08:00,240
2022-01-15,4010,BER,PAR,13:35Z,90
2022-01-15,4030,BER,ROM,06:35Z,90
2022-01-15,4020,BER,JFK,06:35Z,450
2022-01-15,4021,BER,JFK,14:35Z,450
2022-01-15,4110,PAR,BER,13:35Z,90
2022-01-15,4130,ROM,BER,06:35Z,90
2022-01-15,4120,JFK,BER,06:35-05:00,420
2022-01-15,4121,JFK,BER,14:35-05:00,420
2022-01-15,5010,JFK,LAX,03:43-05:00,180
2022-01-15,5110,LAX,JFK,06:43-08:00,180
2022-01-16,1010,TLV,MAD,08:31+02:00,330
2022-01-16,1011,TLV,MAD,16:31+02:00,330
2022-01-16,1020,TLV,BER,06:35+02:00,300
2022-01-16,1030,TLV,ROM,08:35+02:00,270
2022-01-16,1110,MAD,TLV,06:31Z,300
2022-01-16,1111,MAD,TLV,14:31Z,300
2022-01-16,1120,BER,TLV,08:35Z,300
2022-01-16,1130,ROM,TLV,06:35Z,270
